Author,Title,Orginal Author,Translator,Editor,Language,No of pages,Publisher,Year of Published,Category,Subject,Price,ISBN,Book format
"""",23.பாற்கடல் (சந்தியா பதிப்பகம்),-,-,-,தமிழ்,262,சந்தியா பதிப்பகம்,2012,நாவல்,பிற,315,9789381343012,Paperback
"""",24.புத்ர (சந்தியா பதிப்பகம்),-,-,-,தமிழ்,160,சந்தியா பதிப்பகம்,2012,நாவல்,பிற,140,9789381343005,Paperback
"""",25.சிந்தா நதி (சந்தியா பதிப்பகம்),-,-,-,தமிழ்,240,சந்தியா பதிப்பகம்,2012,நாவல்,பிற,200,9789381319970,Paperback
"""",26.கல் சிரிக்கிறது (உயிர்மை பதிப்பகம்),-,-,-,தமிழ்,120,உயிர்மை பதிப்பகம்,2011,நாவல்,பிற,80,9789381095430,Paperback
"""",27.கேரளத்தில் எங்கோ (உயிர்மை பதிப்பகம்,-,-,-,தமிழ்,112,உயிர்மை பதிப்பகம்,2011,நாவல்,பிற,70,9789381095416,Paperback
"""",28.அபிதா (உயிர்மை பதிப்பகம்),-,-,-,தமிழ்,112,உயிர்மை பதிப்பகம்,2011,நாவல்,பிற,70,9789381095423,Paperback
"""",29.பிராயச்சித்தம்,-,-,-,தமிழ்,216,சந்தியா பதிப்பகம்,2011,நாவல்,பிற,200,9789381319932,Paperback
"""",30.அபிதா (காலச்சுவடு),-,-,-,தமிழ்,112,காலச்சுவடு,2009,நாவல்,பிற,150,9788189945909,Paperback
"""",31.சிந்தா நதி (வானதி பதிப்பகம்),-,-,-,தமிழ்,-,வானதி பதிப்பகம்,-,நாவல்,-,150,-,Paperback
"""",32.பிராயச்சித்தம் (உயிர்மை பதிப்பகம்),-,-,-,தமிழ்,-,உயிர்மை பதிப்பகம்,-,நாவல்,பிற,120,-,Paperback
"""",33.விளிம்பில்,-,-,-,தமிழ்,-,உயிர்மை பதிப்பகம்,-,நாவல்,பிற,80,-,Paperback
"""",34.லா.ச.ரா. நாவல்கள்,-,-,பேரா. சு. சண்முகசுந்தரம்,தமிழ்,-,காவ்யா பதிப்பகம் BM,-,நாவல்,-,700,-,Paperback
"""",35.அலைகள்,-,-,-,தமிழ்,-,அமராவதி,-,-,-,120,-,Paperback
"""",36.என் பிரியமுள்ள சிநேகிதனுக்கு,-,-,-,தமிழ்,-,அமராவதி,-,"கட்டுரை,கடிதம்",-,110,-,Paperback
"""",37.சிந்தா நதி (டிஸ்கவரி புக் பேலஸ்),-,-,-,தமிழ்,236,டிஸ்கவரி புக் பேலஸ்,-,கட்டுரை,பிற,180,9789384301460,Paperback
"""",38.லா. ச. ரா. தேர்ந்தெடுத்த சிறுகதைகள்,-,-,-,தமிழ்,384,டிஸ்கவரி புக் பேலஸ்,-,சிறுகதை,பிற,350,-,Paperback
"""",39.கேரளத்தில் எங்கோ,-,-,-,தமிழ்,96,டிஸ்கவரி புக் பேலஸ்,-,நாவல்,பிற,100,9789384301613,Paperback
"""",40.கல் சிரிக்கிறது (டிஸ்கவரி புக் பேலஸ்),-,-,-,தமிழ்,69,டிஸ்கவரி புக் பேலஸ்,-,நாவல்,பிற,70,-,Paperback
"""",41.சௌந்தர்ய,-,-,-,தமிழ்,80,டிஸ்கவரி புக் பேலஸ்,-,நாவல்,பிற,70,9789384301610,Paperback
"""",42.பாற்கடல் (டிஸ்கவரி புக் பேலஸ்),-,-,-,தமிழ்,256,டிஸ்கவரி புக் பேலஸ்,-,நாவல்,பிற,180,9789384301453,Paperback
"""",43.அபிதா (டிஸ்கவரி புக் பேலஸ்),-,-,-,தமிழ்,104,டிஸ்கவரி புக் பேலஸ்,-,நாவல்,-,100,9789384301477,Paperback
தொ.மு.சி . ரகுநாதன்,1.புதுமைப்பித்தன் கதைகள்: சில விமர்சனங்களும் விஷமத்தனங்களும் (பரிசல் பதிப்பகம்),-,-,-,தமிழ்,-,பரிசல்,2023,கட்டுரை,விமர்சனம்,520,9789391949471,Paperback
"""",2.இலக்கிய விமர்சனம்,-,-,-,தமிழ்,-,மலர் புக்ஸ்,2022,கட்டுரை,இலக்கியம்,120,-,Paperback
Translation,3.தாய் (வளரி வெளியீடு,மக்ஸிம் கார்க்கி,தொ.மு.சி . ரகுநாதன்,-,தமிழ்,-,வளரி வெளியீடு,2021,"நாவல்,மொழிபெயர்ப்பு",மார்க்சியம்,450,-,Paperback
Translation,4.தந்தையின் காதலி,மக்ஸிம் கார்க்கி,தொ.மு.சி . ரகுநாதன்,-,தமிழ்,106,தேநீர் பதிப்பகம்,2021,"நாவல்,மொழிபெயர்ப்பு",பிற,110,9788194956617,Paperback
"""",5.முதல் இரவு,-,-,-,தமிழ்,184,பரிசல்,2021,சிறுகதை,பிற,175,-,Paperback
Translation,6.மே தின வரலாறு,அலெக்ஸாந்தர் டிராச்டென்பர்க்,தொ.மு.சி . ரகுநாதன்,-,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,2018,"மொழிபெயர்ப்பு,வரலாறு",மார்க்சியம்,40,-,Paperback
Translation,7.தாய் (கவிதா பப்ளிகேஷன்),மக்ஸிம் கார்க்கி,தொ.மு.சி . ரகுநாதன்,-,தமிழ்,608,கவிதா பப்ளிகேஷன்,2017,"நாவல்,மொழிபெயர்ப்பு",மார்க்சியம்,500,-,Paperback
Translation,8.தாய் (தோழமை வெளியீடு,மக்ஸிம் கார்க்கி,தொ.மு.சி . ரகுநாதன்,-,தமிழ்,536,தோழமை வெளியீடு,2016,"நாவல்,மொழிபெயர்ப்பு",மார்க்சியம்,200,978938039532,Paperback
"""",9.பஞ்சும் பசியும்,-,-,-,தமிழ்,208,பாரதி புத்தகாலயம்,2016,நாவல்,பிற,200,-,Paperback
"""",10.புதுமைப்பித்தன் வரலாறு,-,-,ஆ. இரா. வேங்கடாசலபதி,தமிழ்,244,காலச்சுவடு,2016,வாழ்க்கை வரலாறு,இலக்கியம்,295,9789352440054,Paperback
"""",11.பாரதி காலமும் கருத்தும் (கௌரா),-,-,-,தமிழ்,432,கௌரா பதிப்பகக் குழுமம்,2015,"கட்டுரை,வரலாறு",-,450,-,Paperback
Translation,12.தாய் உலகப் புகழ்பெற்ற காவியம்,மக்ஸிம் கார்க்கி,தொ.மு.சி . ரகுநாதன்,-,தமிழ்,600,ஸ்ரீ செண்பகா பதிப்பகம்,2012,கட்டுரை,-,350,-,Paperback
"""",13.சேற்றில் மலர்ந்த செந்தாமரை (நியூ செஞ்சுரி புக் ஹவுஸ்),-,-,-,தமிழ்,118,நியூசெஞ்சுரி புக் ஹவுஸ்,2012,சிறுகதை,-,120,-,Paperback
"""",14.பாரதி காலமும் கருத்தும்,-,-,-,தமிழ்,406,நியூசெஞ்சுரி புக் ஹவுஸ்,2008,கட்டுரை,-,570,9788123412252,Paperback
"""",15.புதுமைப்பித்தன் வரலாறு (நியூ செஞ்சுரி புக் ஹவுஸ்),-,-,-,தமிழ்,263,நியூசெஞ்சுரி புக் ஹவுஸ்,2006,வாழ்க்கை வரலாறு,-,110,9788123400150,Paperback
Translation,16.புதுமைப்பித்தன் கவிதைகள்,-,-,தொ.மு.சி . ரகுநாதன்,தமிழ்,65,நியூசெஞ்சுரி புக் ஹவுஸ்,2005,கவிதை,-,40,9788123409955,Paperback
"""",17.பாரதி காலமும் கருத்தும் (த வ து),-,-,-,தமிழ்,-,தமிழ் வளர்ச்சித் துறை,-,கட்டுரை,-,270,-,Paperback
"""",18.கன்னிகா (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,160,கௌரா பதிப்பகக் குழுமம்,-,சிறுகதை,-,40,-,Paperback
Translation,19தாய் (கௌரா பதிப்பகக் குழுமம்),-,தொ.மு.சி . ரகுநாதன்,-,தமிழ்,580,கௌரா பதிப்பகக் குழுமம்,-,"நாவல்,மொழிபெயர்ப்பு",-,580,-,-
"""",20.புதுமைப்பித்தன் வரலாறு (கௌரா பதிப்பகக் குழுமம்),-,-,-,தமிழ்,224,கௌரா பதிப்பகக் குழுமம்,-,வாழ்க்கை வரலாறு,-,120,-,Paperback
"""",21.புதுமைப்பித்தன் கதைகள் சில விமர்சனங்களும் விஷமத்தனங்களும்,-,-,-,தமிழ்,576,கௌரா பதிப்பகக் குழுமம்,-,கட்டுரை,-,550,9789387597686,Hardcover
"""",22.பாரதி காலமும் கருத்தும் (ஸ்ரீ செண்பகா பதிப்பகம்),-,-,-,தமிழ்,-,ஸ்ரீ செண்பகா பதிப்பகம்,-,கட்டுரை,-,280,-,Paperback
"""",23.பாரதியும் ஷெல்லியும்,-,-,-,தமிழ்,310,நியூசெஞ்சுரி புக் ஹவுஸ்,-,"இலக்கியம்,அதிபுனைவு",-,290,-,Paperback
"""",24.இலக்கிய நேர்மை - ரகுநாதன் கட்டுரைகள்,-,-,இளசை மணியன்,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,இலக்கியம்,150,-,Paperback
"""",25.புதுமைப்பித்தன் கதைகள் சில விமர்சனங்களும் விஷமத்தனங்களும் (நியூ செஞ்சுரி புக் ஹவுஸ்,-,-,-,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,கட்டுரை,-,168,-,Paperback
"""",26.பஞ்சும் பசியும் (நியூ செஞ்சுரி புக் ஹவுஸ்,-,-,-,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,நாவல்,-,110,-,Paperback
"""",27.மருது பாண்டியன்,-,-,-,தமிழ்,-,அறிவுப் பதிப்பகம்,-,நாடகம்,-,85,-,Paperback
"""",28.தொ. மு. சி. ரகுநாதன் படைப்புகள்,-,-,-,தமிழ்,520,தமிழ்க் குடிஅரசுப் பதிப்பகம்,-,நாவல்,-,260,-,Paperback
Translation,29.தாய் (நியூ செஞ்சுரி புக் ஹவுஸ்),-,தொ.மு.சி . ரகுநாதன்,-,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,-,"நாவல்,மொழிபெயர்ப்பு ",மார்க்சியம்,350,-,Paperback
"""",30.ரகுநாதம்: கட்டுரை கவிதை நாடகம்,-,-,பேரா. சு. சண்முகசுந்தரம்,தமிழ்,-,காவ்யா பதிப்பகம்,-,-,-,1100,-,Paperback
"""",31.ரகுநாதம்: படைப்புலகம்,-,-,பேரா. சு. சண்முகசுந்தரம்,தமிழ்,-,காவ்யா பதிப்பகம்,-,-,-,1500,-,Paperback
"""",32.ரகுநாதம்: பாரதீயம்,-,-,பேரா. சு. சண்முகசுந்தரம்,தமிழ்,-,காவ்யா பதிப்பகம்,-,-,-,1250,-,Paperback
"""",33.ரகுநாதம்:புதுமைபித்தம்,-,-,பேரா. சு. சண்முகசுந்தரம்,தமிழ்,-,காவ்யா பதிப்பகம்,-,-,-,1250,-,Paperback
"""",34.ரகுநாதம்: இளங்கோவம்,-,-,பேரா. சு. சண்முகசுந்தரம்,தமிழ்,-,காவ்யா பதிப்பகம்,-,-,-,1100,-,Paperback
Translation,35.மூன்று தலைமுறைகள்,-,T. M. C. Raghunathan,-,தமிழ்,-,V. O. C. Noolagam,-,-,-,350,-,Paperback
கார்த்திகைப் பாண்டியன்,1.பெட்ரோ பராமோ,யுவான் ரூல்ஃபோ,கார்த்திகைப் பாண்டியன்,-,தமிழ்,-,எதிர் வெளியீடு,2025,"நாவல், மொழிபெயர்ப்பு ",-,299,9789348598073,Paperback
"""",2.ஒரு சாகசக்காரனின் கதை,-,-,-,தமிழ்,-,எதிர் வெளியீடு,2024,சிறுகதை,-,250,-,Paperback
"""",3.ஈராக்கின் கிறிஸ்து,-,-,-,தமிழ்,-,எதிர் வெளியீடு,2023,சிறுகதை,-,250,9789390811731,Paperback
Translation,4.காஃப்கா கடற்கரையில்,ஹாருகி முரகாமி,கார்த்திகைப் பாண்டியன்,-,தமிழ்,-,எதிர் வெளியீடு,2021,"நாவல்,மொழிபெயர்ப்பு ",பிற,900,9789390811151,Paperback
Translation,5.துண்டிக்கப்பட்ட தலையின் கதை,-,கார்த்திகைப் பாண்டியன்,-,தமிழ்,184,எதிர் வெளியீடு,2019,"சிறுகதை,மொழிபெயர்ப்பு ",பிற,250,9789387333451,Paperback
Translation,6.நரகத்தில் ஒரு பருவகாலம்,ஆர்தர் ரைம்போ,கார்த்திகைப் பாண்டியன்,-,தமிழ்,68,எதிர் வெளியீடு,2017,"கவிதை,மொழிபெயர்ப்பு ",பிற,75,9789387333086,Paperback
Translation,7.ஒரு முகமூடியின் ஒப்புதல் வாக்குமூலம்,யுகியோ மிஷிமா,கார்த்திகைப் பாண்டியன்,-,தமிழ்,278,எதிர் வெளியீடு,2016,"நாவல்,மொழிபெயர்ப்பு ",பிற,300,9789384646431,Paperback
"""",8.சுல்தானின் பீரங்கி,-,-,-,தமிழ்,168,எதிர் வெளியீடு,2016,"சிறுகதை,மொழிபெயர்ப்பு ",பிற,200,9789384648929,Paperback
"""",9.மர நிறப் பட்டாம்பூச்சி,-,-,-,தமிழ்,-,எதிர் வெளியீடு,2015,சிறுகதை,பிற,180,9789384646394,Paperback
"""",10.எருது,-,-,-,தமிழ்,150,எதிர் வெளியீடு,2014,சிறுகதை,பிற,150,-,Paperback
சி. மோகன்,1.வீடு வெளி,-,-,-,தமிழ்,208,டிஸ்கவரி புக் பேலஸ்,2024,நாவல்,-,250,-,Paperback
சி. மோகன்,2.சி. மோகன் படைப்புகள் (நாவல்கள் - சிறுகதைகள்),-,-,-,தமிழ்,320,டிஸ்கவரி புக் பேலஸ்,2024,"நாவல்,சிறுகதை",பிற,450,-,Paperback
சி. மோகன்,3.நடைவழி நினைவுகள் (அடையாளம்),-,-,-,தமிழ்,272,அடையாளம் பதிப்பகம்,2023,கட்டுரை,இலக்கியம்,250,9788177203349,Paperback
சி. மோகன்,4.சுந்தர ராமசாமி: சில நினைவுகள்,-,-,-,தமிழ்,51,புலம் வெளியீடு,2022,கட்டுரை,இலக்கியம்,70,9788190789196,Paperback
சி. மோகன்,5.விந்தைக் கலைஞனின் உருவச் சித்திரம் (புலம்,-,-,-,தமிழ்,-,புலம் வெளியீடு,2022,நாவல்,பிற,150,9788190789110,Paperback
சி. மோகன்,6.பியானோ: நவீன உலகச் சிறுகதைகள்,-,-,-,தமிழ்,-,புலம் வெளியீடு,2022,சிறுகதை,பிற,250,-,Paperback
சி. மோகன்,7.கடல் மனிதனின் வருகை (புலம் வெளியீடு),-,-,-,தமிழ்,-,புலம் வெளியீடு,2022,சிறுகதை,பிற,160,9788190789202,Paperback
சி. மோகன்,8.கைவிடப்பட்ட வளர்ப்பு நாய்கள்,-,-,-,தமிழ்,81,புலம் வெளியீடு,2022,கவிதை,பிற,100,9788190788939,Paperback
சி. மோகன்,9.காலம் கலை கலைஞன் (புலம்),-,-,-,தமிழ்,432,புலம் வெளியீடு,2022,கட்டுரை,இலக்கியம்,500,9788190789127,Paperback
சி. மோகன்,10.ஜி. நாகராஜன்: எழுத்தும் வாழ்வும்,-,-,-,தமிழ்,-,புலம் வெளியீடு,2021,வாழ்க்கை வரலாறு,இலக்கியம்,120,-,Paperback
Translation,11.இரவு உணவு,ஸெல்மா லாகர்லெவ்,"க. நா. சு.சி. மோகன்புதுமைப்,பித்தன்",-,தமிழ்,128,பரிசல்,2021,"சிறுகதை,மொழிபெயர்ப்பு",பிற,120,-,Paperback
Translation,12.கமலி,-,-,-,தமிழ்,-,புலம் வெளியீடு,2020,நாவல்,பிற,150,-,Paperback
Translation,13.தமிழ் திசை,-,-,-,தமிழ்,-,தமிழ் திசை,2020,கட்டுரை,இலக்கியம்,175,-,Paperback
Translation,14.நவீன ஓவியம்: புரிதலுக்கான சில பாதைகள்,-,-,-,தமிழ்,-,போதி வனம்,2020,கட்டுரை,கலை,450,-,Paperback
Translation,15.நடைவழிக் குறிப்புகள்,-,-,-,தமிழ்,144,பரிசல்,2019,கட்டுரை,இலக்கியம்,150,-,Paperback
Translation,16.கடல் மனிதனின் வருகை,-,-,-,தமிழ்,148,அன்னம் - அகரம் பதிப்பகம்,2016,சிறுகதை,பிற,120,-,Paperback
Translation,17.புதுமைப்பித்தன் சிறுகதைகள்,புதுமைப்பித்தன்,சி. மோகன்,-,தமிழ்,350,: அன்னம் - அகரம் பதிப்பகம்,2016,சிறுகதை,பிற,500,-,Paperback
Translation,18.பியானோ (நவீன உலகச் சிறுகதைகள்),-,சி. மோகன்,-,தமிழ்,224,தடாகம் வெளியீடு,2016,"சிறுகதை,மொழிபெயர்ப்பு",பிற,180,-,Paperback
Translation,19.எனக்கு வீடு நண்பர்களுக்கு அறை,-,-,-,தமிழ்,11,நற்றிணை பதிப்பகம்,2016,கவிதை,பிற,90,9789382648017,Paperback
Translation,20.சி. மோகன் கட்டுரைகள்,-,-,-,தமிழ்,480,நற்றிணை பதிப்பகம்,2013,கட்டுரை,பிற,540,9788192366845,Hardcover
Translation,21.விந்தைக் கலைஞனின் உருவச் சித்திரம்,-,-,-,தமிழ்,128,சந்தியா பதிப்பகம்,2013,நாவல்,பிற,110,9789381343616,Paperback
Translation,22.ஆசை முகங்கள்,-,-,சி. மோகன்,தமிழ்,112,கயல் கவின்,2012,கட்டுரை,சினிமா,90,-,Paperback
Translation,23.சவாரி விளையாட்டு,-,-,சி. மோகன்,தமிழ்,272,நற்றிணை பதிப்பகம்,2012,"சிறுகதை,மொழிபெயர்ப்பு",பிற,200,9788192366869,Paperback
Translation,24.ஓநாய் குலச்சின்னம்,ஜியாங் ரோங்,சி. மோகன்,-,தமிழ்,672,அதிர்வு,2012,"நாவல், மொழிபெயர்ப்பு ",சூழலியல்,650,-,Paperback
Translation,25.காலம் கலை கலைஞன்,-,-,-,தமிழ்,168,அன்னம் - அகரம் பதிப்பகம்,2003,கட்டுரை,இலக்கியம்,80,-,Paperback
Translation,26.ஜி. நாகராஜன்,-,-,-,தமிழ்,144,சாகித்திய அகாடெமி,-,வாழ்க்கை வரலாறு,இலக்கியம்,50,9788126048236,Paperback
ஆல்பெர் காம்யூ,,-,,-,,,,,,,,,
Translation,1.அயலான்,-,சு. ஆ. வெங்கட சுப்புராய நாயகர்,-,,-,காலச்சுவடு,2024,"நாவல், மொழிபெயர்ப்பு ",-,170,9789361101342,Paperback
Translation,2.மகிழ்ச்சியான மரணம்,-,சுந்தரவேலு பன்னீர்செல்வம்,-,,-,தடாகம் வெளியீடு,2024,"நாவல், மொழிபெயர்ப்பு ",க்ளாசிக்ஸ்,200,-,Paperback
Translation,5.விருந்தாளி,-,க. நா. சு.,-,,232,வ. உ. சி. நூலகம்,2018,"நாவல், மொழிபெயர்ப்பு ",பிற,200,-,Paperback
Translation,6.அந்நியன்,-,வெ. ஸ்ரீராம்,-,,147,க்ரியா,2017,"நாவல், மொழிபெயர்ப்பு ",பிற,260,9789382394006,Paperback
Translation,7.புரட்சியாளன்,-,நாகரத்தினம் கிருஷ்ணா,-,,400,காலச்சுவடு,2016,"கட்டுரை,மொழிபெயர்ப்பு",பிற,540,9789352440689,Paperback
Translation,8.அபத்தச் சுவர்கள்,-,ஏ. வி. ஜவஹர்,-,,160,வ. உ. சி. நூலகம்,2014,"கட்டுரை,மொழிபெயர்ப்பு",மெய்யியல்,200,-,Paperback
Translation,9.The Outsider,-,Sandra Smith,-,English,128,Penguin Random House,2013,-,Classics,350,9780141198064,Paperback
Translation,10.The Fall,-,Sandra Smith,-,English,96,Penguin Random House,2013,-,-,399,9780141187945,Paperback
Translation,11.Exile and the kingdom : Stories,Carol Cosman,Sandra Smith,-,English,128,Penguin Random House,2013,-,Classics,499,9780141188256,Paperback
Translation,12.முதல் மனிதன்,-,வெ. ஸ்ரீராம்,-,,280,க்ரியா,2013,"நாவல், மொழிபெயர்ப்பு ",பிற,380,9789382394075,Paperback
Translation,13.The Plague,-,-,-,English,288,Penguin Random House,2010,"Novel,Translation",Miscellaneous,399,9780141049236,Paperback
Translation,14.மரண தண்டனை என்றொரு குற்றம்,,வி. நட்ராஜ்,-,,80,பரிசல்,2008,"நாவல், மொழிபெயர்ப்பு ",பிற,40,-,Paperback
Translation,15.Exile and the Kingdom: Stories (Penguin Modern Classics),,-,-,English,128,Penguin Random House,2006,Short Story,Miscellaneous,499,9780141188256,Paperback
Translation,16.The Myth of Sisyphus (Penguin Great Ideas),,-,-,English,144,Penguin Random House,2005,Essay,Philosophy,250,9780141023991,Paperback
Translation,17.Great ideas 39 : The myth of sisyphus,,-,-,English,144,Penguin Random House,2005,-,Religion,250,9780141023991,Paperback
Translation,18.நியாயவாதிகள்,,-,-,,80,சந்தியா பதிப்பகம்,2002,"நாவல்,நாடகம்,மொழிபெயர்ப்பு",மெய்யியல்,-,-,Paperback
Translation,19.The Rebel (Penguin Books),,,,,272,Penguin Random House,2000,-,Classics,499,9780141182018,Paperback
Translation,20.கொள்ளை நோய்,,ச. மதனகல்யாணி,,,333,ஆனந்தா பதிப்பகம்,1999,"              நாவல், மொழிபெயர்ப்பு ",மெய்யியல்,160,-,Paperback
த.நா. சேனாதிபதி,,,,,,,,,,,,,
த.நா. சேனாதிபதி,1.சாணக்கியரும் சந்திரகுப்தனும்,ஏ.எஸ்.பி. ஐயர்,த.நா. ஸேனாபதி,-,,538,பழனியப்பா பிரதர்ஸ்,2009,நாவல்,வரலாறு,270,9788183793322,
த.நா. சேனாதிபதி,2.இலட்சிய இந்து ஓட்டல்,விபூதி பூஷண் பந்தோபாத்யாய,த.நா. ஸேனாபதி,,,264,நேஷனல் புக் டிரஸ்ட்,-,"              நாவல், மொழிபெயர்ப்பு ",-,340,-,
லதா அருணாச்சலம்,,,,,,,,,,,,,
லதா அருணாச்சலம்,1.சொர்க்கத்தின் பறவைகள்,அப்துல்ரஸாக் குர்னா,லதா அருணாச்சலம்,-,,-,எதிர் வெளியீடு,2024,நாவல்,-,450,-,
லதா அருணாச்சலம்,2.ஆயிரத்தொரு கத்திகள்,-,லதா அருணாச்சலம்,-,,-,சால்ட்,2023,"சிறுகதை,மொழிபெயர்ப்பு",பிற,275,-,
லதா அருணாச்சலம்,3.ஆக்டோபஸின் பேத்தி,-,லதா அருணாச்சலம்,-,,-,நூல் வனம்,2022,"சிறுகதை,மொழிபெயர்ப்பு",பிற,280,-,
லதா அருணாச்சலம்,4.பிராப்ளம்ஸ்கி விடுதி,டிமிட்ரி வெர்ஹல்ஸ்ட்,லதா அருணாச்சலம்,-,,120,காலச்சுவடு,2021,"நாவல், மொழிபெயர்ப்பு ",பிற,180,9789355230515,
லதா அருணாச்சலம்,5.தீக்கொன்றை மலரும் பருவம்,அபூபக்கர் ஆடம் இப்ராஹிம்,லதா அருணாச்சலம்,-,,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2019,"  நாவல், மொழிபெயர்ப்பு ",பிற,499,9789387707894,
லதா அருணாச்சலம்,6.உடலாடும் நதி,-,-,-,,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2019,கவிதை,பிற,150,9789387707726,
ராஜம் கிருஷ்ணன்,1.வேருக்கு நீர் (மெய் நிழல்),,,,தமிழ்,262,மெய் நிழல்,2025,நாவல்,-,250,-,paperback
"                  """,2.பாதையில் பதிந்த அடிகள் (பரிசல்),,,,தமிழ்,-,பரிசல்,2025,வாழ்க்கை வரலாறு,-,250,9788119919635,paperback
"                  """,3.பாரதி செல்லம்மா,,,,தமிழ்,-,காலச்சுவடு,2024,வாழ்க்கை வரலாறு,-,690,9789361106644,paperback
"                  """,4.மலர்கள் (பரிசல்),,,,தமிழ்,-,பரிசல்,2024,நாவல்,-,475,9788119919970,paperback
"                  """,5.வேருக்கு நீர் (வளரி வெளியீடு),,,,தமிழ்,-,வளரி வெளியீடு,2024,நாவல்,-,300,-,paperback
"                  """,6.கரிப்பு மணிகள் (NCBH),,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,2024,நாவல்,-,200,9788123447032,paperback
"                  """,7.கரிப்பு மணிகள் (மலர் புக்ஸ்),,,,தமிழ்,-,மலர் புக்ஸ்,2024,நாவல்,-,220,-,paperback
"                  """,8.காலந்தோறும் பெண் (மெய் நிழல்),,,,தமிழ்,-,மெய் நிழல்,2024,கட்டுரை,பெண்கள்,170,-,paperback
"                  """,9.மானுடத்தின் மகரந்தங்கள்,,,,தமிழ்,-,ஹெர் ஸ்டோரிஸ்,2023,க்ளாசிக்ஸ்,-,300,-,paperback
"                  """,10.புதியதோர் உலகு செய்வோம் (ஸ்ரீ செண்பகா பதிப்பகம்),,,,தமிழ்,182,ஸ்ரீ செண்பகா பதிப்பகம்,2023,கட்டுரை,-,180,-,paperback
"                  """,11.வேருக்கு நீர் (ஸ்ரீ செண்பகா பதிப்பகம்),,,,தமிழ்,208,ஸ்ரீ செண்பகா பதிப்பகம்,2023,நாவல்,-,210,-,paperback
"                  """,12.சேற்றில் மனிதர்கள்(ஸ்ரீ செண்பகா பதிப்பகம்),,,,தமிழ்,278,ஸ்ரீ செண்பகா பதிப்பகம்,2023,-,-,280,-,paperback
"                  """,13.வேருக்கு நீர் (பரிசல்),,,,தமிழ்,-,பரிசல்,2022,நாவல்,-,250,-,paperback
"                  ""","14.குறிஞ்சித் தேன்(ஸ்ரீ செண்பகா பதிப்பகம்)
",,,,தமிழ்,-,ஸ்ரீ செண்பகா பதிப்பகம்,2019,நாவல்,விளிம்புநிலை மக்கள்,360,-,paperback
"                  """,15.மலர்கள்,,,,தமிழ்,525,கௌரா பதிப்பகக் குழுமம்,2019,நாவல்,-,480,-,paperback
"                  """,16.புயலின் மையம்(கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,230,கௌரா பதிப்பகக் குழுமம்,2019,நாவல்,-,220,-,paperback
"                  """,17.அலைவாய்க் கரையில்,,,,தமிழ்,320,கௌரா பதிப்பகக் குழுமம்,2019,நாவல்,-,300,-,paperback
"                  """,18.பாஞ்சாலி சபதம் பாடிய பாரதி (வரலாறு),,,,தமிழ்,600,தமிழ் வளர்ச்சித் துறை,2016,-,-,400,-,paperback
"                  """,19.காலந்தோறும் பெண் (நேஷனல் புக் டிரஸ்ட்),,,,தமிழ்,154,நேஷனல் புக் டிரஸ்ட்,2016,கட்டுரை,பெண்கள்,155,9788123711522,paperback
"                  """,20.புயலின் மையம்,,,,தமிழ்,256,பிரக்ஞை,2015,நாவல்,-,200,-,paperback
"                  """,21.பாதையில் பதிந்த அடிகள்,,,,தமிழ்,250,காலச்சுவடு,2014,வாழ்க்கை வரலாறு,மார்க்சியம்,275,9789382033417,paperback
"                  """,22.காலந்தோறும் பெண்,,,,தமிழ்,168,காலச்சுவடு,2014,கட்டுரை,பெண்கள்,190,9789382033899,paperback
"                  """,23.கூட்டுக் குஞ்சுகள்,,,,தமிழ்,262,நியூசெஞ்சுரி புக் ஹவுஸ்,2011,நாவல்,-,130,9788123419954,paperback
"                  """,24.பெண்குரல்,,,,தமிழ்,320,நியூசெஞ்சுரி புக் ஹவுஸ்,2011,நாவல்,-,160,9788123419435,paperback
"                  """,25.இந்திய சமுதாய வரலாற்றில் பெண்மை (உலக தமிழ் ஆராய்ச்சி),,,,தமிழ்,-,தமிழ் வளர்ச்சித் துறை,-,வரலாறு,பெண்கள்,130,-,paperback
"                  """,26.வேருக்கு நீர் (த வ து),,,,தமிழ்,216,தமிழ் வளர்ச்சித் துறை,-,நாவல்,-,110,-,paperback
"                  """,27.குறிஞ்சித்தேன் (கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,352,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,300,-,paperback
"                  """,28.பாஞ்சாலி சபதம் பாடிய பாரதி,,,,தமிழ்,584,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,400,-,paperback
"                  """,29.கூடுகள்,,,,தமிழ்,280,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,280,-,paperback
