Author,Title,Orginal Author,Translator,Editor,Language,No of pages,Publisher,Year of Published,Category,Subject,Price,ISBN,Book format
"""",10.எருது,-,-,-,தமிழ்,150,எதிர் வெளியீடு,2014,சிறுகதை,பிற,150,-,Paperback
சி. மோகன்,1.வீடு வெளி,-,-,-,தமிழ்,208,டிஸ்கவரி புக் பேலஸ்,2024,நாவல்,-,250,-,Paperback
சி. மோகன்,2.சி. மோகன் படைப்புகள் (நாவல்கள் - சிறுகதைகள்),-,-,-,தமிழ்,320,டிஸ்கவரி புக் பேலஸ்,2024,"நாவல்,சிறுகதை",பிற,450,-,Paperback
சி. மோகன்,3.நடைவழி நினைவுகள் (அடையாளம்),-,-,-,தமிழ்,272,அடையாளம் பதிப்பகம்,2023,கட்டுரை,இலக்கியம்,250,9788177203349,Paperback
சி. மோகன்,4.சுந்தர ராமசாமி: சில நினைவுகள்,-,-,-,தமிழ்,51,புலம் வெளியீடு,2022,கட்டுரை,இலக்கியம்,70,9788190789196,Paperback
சி. மோகன்,5.விந்தைக் கலைஞனின் உருவச் சித்திரம் (புலம்,-,-,-,தமிழ்,-,புலம் வெளியீடு,2022,நாவல்,பிற,150,9788190789110,Paperback
சி. மோகன்,6.பியானோ: நவீன உலகச் சிறுகதைகள்,-,-,-,தமிழ்,-,புலம் வெளியீடு,2022,சிறுகதை,பிற,250,-,Paperback
சி. மோகன்,7.கடல் மனிதனின் வருகை (புலம் வெளியீடு),-,-,-,தமிழ்,-,புலம் வெளியீடு,2022,சிறுகதை,பிற,160,9788190789202,Paperback
சி. மோகன்,8.கைவிடப்பட்ட வளர்ப்பு நாய்கள்,-,-,-,தமிழ்,81,புலம் வெளியீடு,2022,கவிதை,பிற,100,9788190788939,Paperback
சி. மோகன்,9.காலம் கலை கலைஞன் (புலம்),-,-,-,தமிழ்,432,புலம் வெளியீடு,2022,கட்டுரை,இலக்கியம்,500,9788190789127,Paperback
சி. மோகன்,10.ஜி. நாகராஜன்: எழுத்தும் வாழ்வும்,-,-,-,தமிழ்,-,புலம் வெளியீடு,2021,வாழ்க்கை வரலாறு,இலக்கியம்,120,-,Paperback
Translation,11.இரவு உணவு,ஸெல்மா லாகர்லெவ்,"க. நா. சு.சி. மோகன்புதுமைப்,பித்தன்",-,தமிழ்,128,பரிசல்,2021,"சிறுகதை,மொழிபெயர்ப்பு",பிற,120,-,Paperback
Translation,12.கமலி,-,-,-,தமிழ்,-,புலம் வெளியீடு,2020,நாவல்,பிற,150,-,Paperback
Translation,13.தமிழ் திசை,-,-,-,தமிழ்,-,தமிழ் திசை,2020,கட்டுரை,இலக்கியம்,175,-,Paperback
Translation,14.நவீன ஓவியம்: புரிதலுக்கான சில பாதைகள்,-,-,-,தமிழ்,-,போதி வனம்,2020,கட்டுரை,கலை,450,-,Paperback
Translation,15.நடைவழிக் குறிப்புகள்,-,-,-,தமிழ்,144,பரிசல்,2019,கட்டுரை,இலக்கியம்,150,-,Paperback
Translation,16.கடல் மனிதனின் வருகை,-,-,-,தமிழ்,148,அன்னம் - அகரம் பதிப்பகம்,2016,சிறுகதை,பிற,120,-,Paperback
Translation,17.புதுமைப்பித்தன் சிறுகதைகள்,புதுமைப்பித்தன்,சி. மோகன்,-,தமிழ்,350,: அன்னம் - அகரம் பதிப்பகம்,2016,சிறுகதை,பிற,500,-,Paperback
Translation,18.பியானோ (நவீன உலகச் சிறுகதைகள்),-,சி. மோகன்,-,தமிழ்,224,தடாகம் வெளியீடு,2016,"சிறுகதை,மொழிபெயர்ப்பு",பிற,180,-,Paperback
Translation,19.எனக்கு வீடு நண்பர்களுக்கு அறை,-,-,-,தமிழ்,11,நற்றிணை பதிப்பகம்,2016,கவிதை,பிற,90,9789382648017,Paperback
Translation,20.சி. மோகன் கட்டுரைகள்,-,-,-,தமிழ்,480,நற்றிணை பதிப்பகம்,2013,கட்டுரை,பிற,540,9788192366845,Hardcover
Translation,21.விந்தைக் கலைஞனின் உருவச் சித்திரம்,-,-,-,தமிழ்,128,சந்தியா பதிப்பகம்,2013,நாவல்,பிற,110,9789381343616,Paperback
Translation,22.ஆசை முகங்கள்,-,-,சி. மோகன்,தமிழ்,112,கயல் கவின்,2012,கட்டுரை,சினிமா,90,-,Paperback
Translation,23.சவாரி விளையாட்டு,-,-,சி. மோகன்,தமிழ்,272,நற்றிணை பதிப்பகம்,2012,"சிறுகதை,மொழிபெயர்ப்பு",பிற,200,9788192366869,Paperback
Translation,24.ஓநாய் குலச்சின்னம்,ஜியாங் ரோங்,சி. மோகன்,-,தமிழ்,672,அதிர்வு,2012,"நாவல், மொழிபெயர்ப்பு ",சூழலியல்,650,-,Paperback
Translation,25.காலம் கலை கலைஞன்,-,-,-,தமிழ்,168,அன்னம் - அகரம் பதிப்பகம்,2003,கட்டுரை,இலக்கியம்,80,-,Paperback
Translation,26.ஜி. நாகராஜன்,-,-,-,தமிழ்,144,சாகித்திய அகாடெமி,-,வாழ்க்கை வரலாறு,இலக்கியம்,50,9788126048236,Paperback
ஆல்பெர் காம்யூ,,-,,-,,,,,,,,,
Translation,1.அயலான்,-,சு. ஆ. வெங்கட சுப்புராய நாயகர்,-,,-,காலச்சுவடு,2024,"நாவல், மொழிபெயர்ப்பு ",-,170,9789361101342,Paperback
Translation,2.மகிழ்ச்சியான மரணம்,-,சுந்தரவேலு பன்னீர்செல்வம்,-,,-,தடாகம் வெளியீடு,2024,"நாவல், மொழிபெயர்ப்பு ",க்ளாசிக்ஸ்,200,-,Paperback
Translation,5.விருந்தாளி,-,க. நா. சு.,-,,232,வ. உ. சி. நூலகம்,2018,"நாவல், மொழிபெயர்ப்பு ",பிற,200,-,Paperback
Translation,6.அந்நியன்,-,வெ. ஸ்ரீராம்,-,,147,க்ரியா,2017,"நாவல், மொழிபெயர்ப்பு ",பிற,260,9789382394006,Paperback
Translation,7.புரட்சியாளன்,-,நாகரத்தினம் கிருஷ்ணா,-,,400,காலச்சுவடு,2016,"கட்டுரை,மொழிபெயர்ப்பு",பிற,540,9789352440689,Paperback
Translation,8.அபத்தச் சுவர்கள்,-,ஏ. வி. ஜவஹர்,-,,160,வ. உ. சி. நூலகம்,2014,"கட்டுரை,மொழிபெயர்ப்பு",மெய்யியல்,200,-,Paperback
Translation,9.The Outsider,-,Sandra Smith,-,English,128,Penguin Random House,2013,-,Classics,350,9780141198064,Paperback
Translation,10.The Fall,-,Sandra Smith,-,English,96,Penguin Random House,2013,-,-,399,9780141187945,Paperback
Translation,11.Exile and the kingdom : Stories,Carol Cosman,Sandra Smith,-,English,128,Penguin Random House,2013,-,Classics,499,9780141188256,Paperback
Translation,12.முதல் மனிதன்,-,வெ. ஸ்ரீராம்,-,,280,க்ரியா,2013,"நாவல், மொழிபெயர்ப்பு ",பிற,380,9789382394075,Paperback
Translation,13.The Plague,-,-,-,English,288,Penguin Random House,2010,"Novel,Translation",Miscellaneous,399,9780141049236,Paperback
Translation,14.மரண தண்டனை என்றொரு குற்றம்,,வி. நட்ராஜ்,-,,80,பரிசல்,2008,"நாவல், மொழிபெயர்ப்பு ",பிற,40,-,Paperback
Translation,15.Exile and the Kingdom: Stories (Penguin Modern Classics),,-,-,English,128,Penguin Random House,2006,Short Story,Miscellaneous,499,9780141188256,Paperback
Translation,16.The Myth of Sisyphus (Penguin Great Ideas),,-,-,English,144,Penguin Random House,2005,Essay,Philosophy,250,9780141023991,Paperback
Translation,17.Great ideas 39 : The myth of sisyphus,,-,-,English,144,Penguin Random House,2005,-,Religion,250,9780141023991,Paperback
Translation,18.நியாயவாதிகள்,,-,-,,80,சந்தியா பதிப்பகம்,2002,"நாவல்,நாடகம்,மொழிபெயர்ப்பு",மெய்யியல்,-,-,Paperback
Translation,19.The Rebel (Penguin Books),,,,,272,Penguin Random House,2000,-,Classics,499,9780141182018,Paperback
Translation,20.கொள்ளை நோய்,,ச. மதனகல்யாணி,,,333,ஆனந்தா பதிப்பகம்,1999,"              நாவல், மொழிபெயர்ப்பு ",மெய்யியல்,160,-,Paperback
த.நா. சேனாதிபதி,,,,,,,,,,,,,
த.நா. சேனாதிபதி,1.சாணக்கியரும் சந்திரகுப்தனும்,ஏ.எஸ்.பி. ஐயர்,த.நா. ஸேனாபதி,-,,538,பழனியப்பா பிரதர்ஸ்,2009,நாவல்,வரலாறு,270,9788183793322,
த.நா. சேனாதிபதி,2.இலட்சிய இந்து ஓட்டல்,விபூதி பூஷண் பந்தோபாத்யாய,த.நா. ஸேனாபதி,,,264,நேஷனல் புக் டிரஸ்ட்,-,"              நாவல், மொழிபெயர்ப்பு ",-,340,-,
லதா அருணாச்சலம்,,,,,,,,,,,,,
லதா அருணாச்சலம்,1.சொர்க்கத்தின் பறவைகள்,அப்துல்ரஸாக் குர்னா,லதா அருணாச்சலம்,-,,-,எதிர் வெளியீடு,2024,நாவல்,-,450,-,
லதா அருணாச்சலம்,2.ஆயிரத்தொரு கத்திகள்,-,லதா அருணாச்சலம்,-,,-,சால்ட்,2023,"சிறுகதை,மொழிபெயர்ப்பு",பிற,275,-,
லதா அருணாச்சலம்,3.ஆக்டோபஸின் பேத்தி,-,லதா அருணாச்சலம்,-,,-,நூல் வனம்,2022,"சிறுகதை,மொழிபெயர்ப்பு",பிற,280,-,
லதா அருணாச்சலம்,4.பிராப்ளம்ஸ்கி விடுதி,டிமிட்ரி வெர்ஹல்ஸ்ட்,லதா அருணாச்சலம்,-,,120,காலச்சுவடு,2021,"நாவல், மொழிபெயர்ப்பு ",பிற,180,9789355230515,
லதா அருணாச்சலம்,5.தீக்கொன்றை மலரும் பருவம்,அபூபக்கர் ஆடம் இப்ராஹிம்,லதா அருணாச்சலம்,-,,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2019,"  நாவல், மொழிபெயர்ப்பு ",பிற,499,9789387707894,
லதா அருணாச்சலம்,6.உடலாடும் நதி,-,-,-,,-,எழுத்து பிரசுரம் (Tamil imprint of Zero Degree Publishing),2019,கவிதை,பிற,150,9789387707726,
ராஜம் கிருஷ்ணன்,1.வேருக்கு நீர் (மெய் நிழல்),,,,தமிழ்,262,மெய் நிழல்,2025,நாவல்,-,250,-,paperback
"                  """,2.பாதையில் பதிந்த அடிகள் (பரிசல்),,,,தமிழ்,-,பரிசல்,2025,வாழ்க்கை வரலாறு,-,250,9788119919635,paperback
"                  """,3.பாரதி செல்லம்மா,,,,தமிழ்,-,காலச்சுவடு,2024,வாழ்க்கை வரலாறு,-,690,9789361106644,paperback
"                  """,4.மலர்கள் (பரிசல்),,,,தமிழ்,-,பரிசல்,2024,நாவல்,-,475,9788119919970,paperback
"                  """,5.வேருக்கு நீர் (வளரி வெளியீடு),,,,தமிழ்,-,வளரி வெளியீடு,2024,நாவல்,-,300,-,paperback
"                  """,6.கரிப்பு மணிகள் (NCBH),,,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,2024,நாவல்,-,200,9788123447032,paperback
"                  """,7.கரிப்பு மணிகள் (மலர் புக்ஸ்),,,,தமிழ்,-,மலர் புக்ஸ்,2024,நாவல்,-,220,-,paperback
"                  """,8.காலந்தோறும் பெண் (மெய் நிழல்),,,,தமிழ்,-,மெய் நிழல்,2024,கட்டுரை,பெண்கள்,170,-,paperback
"                  """,9.மானுடத்தின் மகரந்தங்கள்,,,,தமிழ்,-,ஹெர் ஸ்டோரிஸ்,2023,க்ளாசிக்ஸ்,-,300,-,paperback
"                  """,10.புதியதோர் உலகு செய்வோம் (ஸ்ரீ செண்பகா பதிப்பகம்),,,,தமிழ்,182,ஸ்ரீ செண்பகா பதிப்பகம்,2023,கட்டுரை,-,180,-,paperback
"                  """,11.வேருக்கு நீர் (ஸ்ரீ செண்பகா பதிப்பகம்),,,,தமிழ்,208,ஸ்ரீ செண்பகா பதிப்பகம்,2023,நாவல்,-,210,-,paperback
"                  """,12.சேற்றில் மனிதர்கள்(ஸ்ரீ செண்பகா பதிப்பகம்),,,,தமிழ்,278,ஸ்ரீ செண்பகா பதிப்பகம்,2023,-,-,280,-,paperback
"                  """,13.வேருக்கு நீர் (பரிசல்),,,,தமிழ்,-,பரிசல்,2022,நாவல்,-,250,-,paperback
"                  ""","14.குறிஞ்சித் தேன்(ஸ்ரீ செண்பகா பதிப்பகம்)
",,,,தமிழ்,-,ஸ்ரீ செண்பகா பதிப்பகம்,2019,நாவல்,விளிம்புநிலை மக்கள்,360,-,paperback
"                  """,15.மலர்கள்,,,,தமிழ்,525,கௌரா பதிப்பகக் குழுமம்,2019,நாவல்,-,480,-,paperback
"                  """,16.புயலின் மையம்(கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,230,கௌரா பதிப்பகக் குழுமம்,2019,நாவல்,-,220,-,paperback
"                  """,17.அலைவாய்க் கரையில்,,,,தமிழ்,320,கௌரா பதிப்பகக் குழுமம்,2019,நாவல்,-,300,-,paperback
"                  """,18.பாஞ்சாலி சபதம் பாடிய பாரதி (வரலாறு),,,,தமிழ்,600,தமிழ் வளர்ச்சித் துறை,2016,-,-,400,-,paperback
"                  """,19.காலந்தோறும் பெண் (நேஷனல் புக் டிரஸ்ட்),,,,தமிழ்,154,நேஷனல் புக் டிரஸ்ட்,2016,கட்டுரை,பெண்கள்,155,9788123711522,paperback
"                  """,20.புயலின் மையம்,,,,தமிழ்,256,பிரக்ஞை,2015,நாவல்,-,200,-,paperback
"                  """,21.பாதையில் பதிந்த அடிகள்,,,,தமிழ்,250,காலச்சுவடு,2014,வாழ்க்கை வரலாறு,மார்க்சியம்,275,9789382033417,paperback
"                  """,22.காலந்தோறும் பெண்,,,,தமிழ்,168,காலச்சுவடு,2014,கட்டுரை,பெண்கள்,190,9789382033899,paperback
"                  """,23.கூட்டுக் குஞ்சுகள்,,,,தமிழ்,262,நியூசெஞ்சுரி புக் ஹவுஸ்,2011,நாவல்,-,130,9788123419954,paperback
"                  """,24.பெண்குரல்,,,,தமிழ்,320,நியூசெஞ்சுரி புக் ஹவுஸ்,2011,நாவல்,-,160,9788123419435,paperback
"                  """,25.இந்திய சமுதாய வரலாற்றில் பெண்மை (உலக தமிழ் ஆராய்ச்சி),,,,தமிழ்,-,தமிழ் வளர்ச்சித் துறை,-,வரலாறு,பெண்கள்,130,-,paperback
"                  """,26.வேருக்கு நீர் (த வ து),,,,தமிழ்,216,தமிழ் வளர்ச்சித் துறை,-,நாவல்,-,110,-,paperback
"                  """,27.குறிஞ்சித்தேன் (கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,352,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,300,-,paperback
"                  """,28.பாஞ்சாலி சபதம் பாடிய பாரதி,,,,தமிழ்,584,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,400,-,paperback
"                  """,29.கூடுகள்,,,,தமிழ்,280,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,280,-,paperback
"                  """,30.வனதேவியின் மைந்தர்கள் (கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,224,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,110,-,paperback
"                  """,31.கோடுகளும் கோலங்களும்(கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,200,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,100,-,paperback
"                  """,32.கரிப்பு மணிகள்(கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,208,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,100,-,paperback
"                  """,33.வேருக்கு நீர்(கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,216,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,200,-,paperback
"                  """,34.காலந்தோறும் பெண்(கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,144,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,80,-,paperback
"                  """,35.இந்திய சமுதாய வரலாற்றில் பெண்மை (கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,144,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,80,-,paperback
"                  """,36.புதியதோர் உலகு செய்வோம் (கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,160,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,70,-,paperback
"                  """,37.பெண் விடுதலை(கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,208,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,90,-,paperback
"                  """,38.உயிர் விளையும் நிலங்கள்,,,,தமிழ்,176,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,90,-,paperback
"                  """,39.ராஜம் கிருஷ்ணனின் சிறுகதைகள்,,,,தமிழ்,600,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,600,-,paperback
"                  """,40.காந்தி தரிசனம்,,,,தமிழ்,96,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,90,-,paperback
"                  """,41.உத்தர காண்டம்,,,,தமிழ்,272,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,260,-,paperback
"                  """,42.பாரத குமாரிகள்,,,,தமிழ்,160,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,150,-,paperback
"                  """,43.புதியகீதம் இசைக்கின்றனர்,,,,தமிழ்,112,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,100,-,paperback
"                  """,44.அன்னையர் பூமி,,,,தமிழ்,344,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,340,-,paperback
"                  ""","45.பானுவின் காதலன், சலனங்கள்",,,,தமிழ்,268,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,260,-,paperback
"                  """,46.மாயச் சூழல்,,,,தமிழ்,322,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,300,9789389021226,paperback
"                  """,47.பாதையில் பதிந்த அடிகள்(கௌரா பதிப்பகக் குழுமம்),,,,தமிழ்,240,கௌரா பதிப்பகக் குழுமம்,-,நாவல்,-,200,-,paperback
"                  """,48.இந்திய விடுதலைப்போரில் பெண்கள்,,,,தமிழ்,82,நேஷனல் புக் டிரஸ்ட்,-,நாவல்,-,10,-,paperback
"                  """,49.குறிஞ்சித் தேன்(பாரி நிலையம்),,,,தமிழ்,-,பாரி நிலையம்,-,நாவல்,-,170,-,paperback
"                  """,50.கோடுகளும் கோலங்களும்,,,,தமிழ்,-,பாரி நிலையம்,-,நாவல்,-,85,-,paperback
"                  """,51.வனதேவியின் மைந்தர்கள்,,,,தமிழ்,-,பாரி நிலையம்,-,நாவல்,-,80,-,paperback
"                  """,52.இராஜம் கிருஷ்ணன் அவர்களின் பெண்ணிய சிந்தனைகள் (தொகுதி 2),,,,தமிழ்,488,தமிழ்க் குடிஅரசுப் பதிப்பகம்,-,-,பெண்கள்,250,-,paperback
"                  """,53.இராஜம் கிருஷ்ணன் அவர்களின் பெண்ணிய சிந்தனைகள் (தொகுதி 1),,,,தமிழ்,488,தமிழ்க் குடிஅரசுப் பதிப்பகம்,-,-,பெண்கள்,250,-,paperback
"                  """,54.பெண் விடுதலை,,,,தமிழ்,224,தமிழ்க் குடிஅரசுப் பதிப்பகம்,-,-,பெண்கள்,110,-,paperback
"                  """,55.சேற்றில் மனிதர்கள்,,,,தமிழ்,304,தமிழ்க் குடிஅரசுப் பதிப்பகம்,-,கட்டுரை,வேளாண்மை,150,-,paperback
"                  """,56.குறிஞ்சித் தேன்,,,,தமிழ்,368,தமிழ்க் குடிஅரசுப் பதிப்பகம்,-,நாவல்,-,175,-,paperback
"                  """,57.இந்திய சமுதாய வரலாற்றில் பெண்மை,,,,தமிழ்,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,கட்டுரை,-,70,-,paperback
"                  """,58.குறிஞ்சித்தேன்,,,,தமிழ்,-,அமராவதி,-,-,-,175,-,paperback
"                  """,59.வேருக்கு நீர்,,,,தமிழ்,-,அமராவதி,-,நாவல்,-,390,-,paperback
Translator,60.பீகார் மாநில நாட்டுக் கதைகள்,பி.ஸி.ராய் சௌத்ரி,ராஜம் கிரஷ்ணன்,,தமிழ்,188,சாகித்திய அகாடெமி,1994,"சிறுகதை, மொழிபெயர்ப்பு",நாட்டாரியல்,65,8172016441,paperback
சரண்குமார் லிம்பாலே,1.கும்பல்,,ம. மதிவண்ணன்,,தமிழ்,-,கருப்புப் பிரதிகள்,2024,நாவல்,-,500,9789395256568,paperback
"                            """,2.ஓலம்,,ம. மதிவண்ணன்,,தமிழ்,-,கருப்புப் பிரதிகள்,2021,நாவல்,தலித்தியம்,240,-,paperback
"                            """,3.தலித் பார்ப்பனன்,,ம. மதிவண்ணன்,,தமிழ்,118,கருப்புப் பிரதிகள்,2016,சிறுகதை,"சமூக நீதி,தலித்தியம்",120,-,paperback
"                            """,4.அனார்யா: நாதியற்றவன்,,எஸ். பாலச்சந்திரன்,,தமிழ்,181,நியூசெஞ்சுரி புக் ஹவுஸ்,2012,"மொழிபெயர்ப்பு,தன்வரலாறு",தலித்தியம்,130,9788123420653,paperback
"                            """,5.தலித் இலக்கியம் : விடுதலையின் திசைகள்,,அன்புசெல்வம்,,தமிழ்,216,விடியல்,-,கட்டுரை,தலித்தியம்,100,-,paperback
ம. மதிவண்ணன்,1.சக்கிலியர் வரலாறு,,,,தமிழ்,-,கருப்புப் பிரதிகள்,2023,"கட்டுரை,வரலாறு",விளிம்புநிலை மக்கள்,370,9789395256124,paperback
"""",2.நெரிந்து,,,,தமிழ்,-,கருப்புப் பிரதிகள்,2023,கவிதை,-,80,-,paperback
"""",3.நவகண்டம்,,,,தமிழ்,-,கருப்புப் பிரதிகள்,2021,கவிதை,-,60,-,paperback
"""",4.அண்ணல் அம்பேத்கர்: அவதூறுகளும் உண்மைகளும்,,,,தமிழ்,344,கருப்புப் பிரதிகள்,2018,கட்டுரை,தலித்தியம்,300,-,paperback
"""",5.உள்ஒதுக்கீடு: சில பார்வைகள்,,,,தமிழ்,87,கருப்புப் பிரதிகள்,2016,கட்டுரை,"சமூக நீதி,தலித்தியம்",80,-,paperback
"""",6.ஏதிலியைத் தொடர்ந்து வரும் நிலா,,,,தமிழ்,64,கருப்புப் பிரதிகள்,2013,கவிதை,-,40,-,paperback
"""",7.மெல்ல முகிழ்க்கும் உரையாடல்,,,,தமிழ்,95,கருப்புப் பிரதிகள்,2013,கட்டுரை,இலக்கியம்,70,-,paperback
"""",8.உள்ஒதுக்கீடு: தொடரும் விவாதம்,,,,தமிழ்,80,கருப்புப் பிரதிகள்,2012,கட்டுரை,"சமூக நீதி,தலித்தியம்",50,-,paperback
"""",9.அருந்ததியர்களாகிய நாங்கள்,,,,தமிழ்,40,கருப்புப் பிரதிகள்,2008,கட்டுரை,"சமூக நீதி,தலித்தியம்",25,-,paperback
"""",10.நமக்கிடையிலான தொலைவு,,,,தமிழ்,64,கருப்புப் பிரதிகள்,2005,கவிதை,-,40,-,paperback
"""",11.வெளிச்சங்களை புதைத்த குழிகள்,,,,தமிழ்,71,கருப்புப் பிரதிகள்,2005,கட்டுரை,"இலக்கியம்,தலித்தியம்",35,-,paperback
Translator,12.ராவ் சாகிப் எல்.சி. குருசாமி (சட்டமேலவை உரைகள்),ராவ் சாகிப் எல்.சி. குருசாமி,மதிவண்ணன்,,தமிழ்,104,கருப்புப் பிரதிகள்,2013,"மொழிபெயர்ப்பு,உரை",தலித்தியம்,120,-,paperback
பிரேம்சந்த்,1.Karambhoomi,,,,Hindi,376,Fingerprint Publishing,2019,Novel,-,199,9789389053838,paperback
"""",2.Godan,,,,English,288,Jaico Publishing House,1991,Novel,-,299,9788172242190,paperback
"""",3.The Complete Short Stories : Volume - 4,,,,English,800,Penguin Random House,-,Short Story,Classics,799,9780143442653,paperback
"""",4.பிரேம்சந்த் கதைகள்,,ச. வீரமணி,,தமிழ்,64,பாரதி புத்தகாலயம்,2015,சிறுகதை,-,40,-,paperback
"""",5.கோதானம்,,சரஸ்வதி ராம்நாத்,,தமிழ்,528,அன்னம் - அகரம் பதிப்பகம்,2009,"நாவல்,மொழிபெயர்ப்பு",-,400,-,paperback
"""",6.பிரேம்சந்த் கதைகள்,,,,தமிழ்,216,தமிழ்ப் புத்தகாலயம் - தாகம்,2003,சிறுகதை,-,60,-,paperback
"""",7.ஒரு நாயின் கதை,,,,தமிழ்,48,பாரதி புத்தகாலயம்,-,சிறுவர் கதை,-,45,-,paperback
மதியழகன் சுப்பையா,1.நான் வீட்டுக்கு போக வேண்டும்,,,,தமிழ்,156,அந்திமழை,-,"சிறுகதை,மொழிபெயர்ப்பு",-,120,9788192460925,paperback
அம்ரிதா பிரிதம்,1.ராதையுமில்லை ருக்மினியுமில்லை,,சரஸ்வதி ராம்நாத்,,தமிழ்,117,நேஷனல் புக் டிரஸ்ட்,-,"நாவல்,மொழிபெயர்ப்பு",-,40,9788123713439,paperback
"AMRITA PRITAM,IMROZ",2.In The Time of Love & Longings,"AMRITA PRITAM,IMROZ",,,English,208,Penguin Random House,2019,-,-,250,9789353490225,paperback
அசதா,1.அகதி (மொழிபெயர்ப்பு கட்டுரைகள்),,,,தமிழ்,160,நூல் வனம்,2024,"கட்டுரை,மொழிபெயர்ப்பு",-,220,9788197698880,paperback
Translator,2.மந்திரவாதியின் சீடன்,இவால்ட் ஃப்ளிஸர்,அசதா,,தமிழ்,288,காலச்சுவடு,2021,"நாவல்,மொழிபெயர்ப்பு",-,390,9789355230270,paperback
Translator,3.நிலத்தின் விளிம்புக்கு,டேவிட் கிராஸ்மன்,அசதா,,தமிழ்,744,காலச்சுவடு,2017,"நாவல்,மொழிபெயர்ப்பு",-,750,9789352441037,paperback
Translator,5.நீல நாயின் கண்கள்,,அசதா,,தமிழ்,-,நாதன் பதிப்பகம்,-,"சிறுகதை,மொழிபெயர்ப்பு",-,160,-,paperback
அவை நாயகன்:Translator,,,,,,,,,,,,,
அவை நாயகன்:Translator,1.இந்தியா அழைக்கிறது,Anand Giridharadas,அவை நாயகன்,,தமிழ்,360,அருட்செல்வர் நா. மகாலிங்கம் மொழிபெயர்ப்பு மையம் வெளியீடு,2019,நாவல்,-,300,-,paperback
அவை நாயகன்:Translator,2.கூண்டுப் பறவை ஏன் பாடுகிறது?,மாயா ஏஞ்சலோ,,,தமிழ்,336,எதிர் வெளியீடு,2014,"மொழிபெயர்ப்பு,தன்வரலாறு",இலக்கியம்,300,9789384646073,paperback
Translator,1.மூன்று காதல் கதைகள் (பரிசல்),இவான் துர்கனேவ்,பூ. சோமசுந்தரம்,,தமிழ்,-,பரிசல்,2025,"நாவல்,மொழிபெயர்ப்பு",-,350,9789348942838,paperback
Translator,2.முதல் ஆசிரியர் (திராவிடன் ஸ்டாக்),சிங்கிஸ் ஐத்மாத்தவ்,பூ. சோமசுந்தரம்,,தமிழ்,-,திராவிடன் ஸ்டாக்,2024,"நாவல்,மொழிபெயர்ப்பு",-,110,-,paperback
Translator,3.அதிகாலையின் அமைதியில் (கதவு பதிப்பகம்),பரீஸ் வஸீலியெவ்,பூ. சோமசுந்தரம்,,தமிழ்,186,கதவு பதிப்பகம்,2024,"நாவல்,மொழிபெயர்ப்பு",-,160,9788196907891,paperback
Translator,4.தத்துவம்: தொடக்கப் பயிற்சி நூல்,,பூ. சோமசுந்தரம்,,தமிழ்,-,சிந்தன் புக்ஸ்,2024,"கட்டுரை,மொழிபெயர்ப்பு",மெய்யியல்,500,-,paperback
Translator,5.மனிதனின் மறுபிறப்பு (சிந்தன் புக்ஸ்),புருனோ பஸேன்ஸ்க்கிப்,பூ. சோமசுந்தரம்,,தமிழ்,464,சிந்தன் புக்ஸ்,2024,"நாவல்,மொழிபெயர்ப்பு",-,550,-,paperback
Translator,6.தந்தையரும் தனயர்களும்,இவான் துர்கனேவ்,பூ. சோமசுந்தரம்,,தமிழ்,-,நூல் வனம்,2024,"நாவல்,மொழிபெயர்ப்பு",-,550,9788194762317,paperback
